player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
140297552,Core,of the Bull,9,0,0
140297552,Core,of the Mule,21,0.01779184903466024,0.00373628829727865
140297552,Core,of the Octopus,7,0.8481420376807163,0.059369942637650136
140297552,Core,of the Raven,6,0.048312352587203906,0.0028987411552322344
140297552,Core,the Accomplice,7,0.07008901718322388,0.004906231202825672
140297552,Core,the Decisive,25,0.06166717319612022,0.015416793299030056
140297552,Core,the Divine Thief,9,0.02222305631085615,0.0020000750679770533
140297552,Core,the Even-Keeled,25,0,0
140297552,Core,the Flayed Twins Acolyte,7,0.02713911597474233,0.001899738118231963
140297552,Core,the Loquacious,7,0.06487932344861651,0.004541552641403155
140297552,Core,the Nothl Pilgrim,7,0.08556582272157934,0.005989607590510554
140297552,Core,the Pacifist,8,0.040239984882699795,0.0032191987906159836
140297552,Core,the Patient,13,0,0
140297552,Core,the Tormented,9,0.01735534006960852,0.0015619806062647668
140297552,Core,the Underdog,6,0.5323468868611511,0.03194081321166906
150961567,Support,of the Ant,8,0.01976701011781744,0.0015813608094253954
150961567,Support,of the Bull,9,0.07638126289469702,0.006874313660522732
150961567,Support,of the Mule,21,0.008514943825610568,0.0017881382033782193
150961567,Support,of the Octopus,7,0.6791365686182402,0.047539559803276815
150961567,Support,of the Raven,6,0.031592229725347906,0.0018955337835208743
150961567,Support,the Accomplice,7,0.12902368923874707,0.009031658246712294
150961567,Support,the Decisive,25,0.04003847438655675,0.010009618596639187
150961567,Support,the Divine Thief,9,0.10682202172694805,0.009613981955425323
150961567,Support,the Even-Keeled,25,0,0
150961567,Support,the Flayed Twins Acolyte,7,0.1164972071632377,0.00815480450142664
150961567,Support,the Loquacious,7,0,0
150961567,Support,the Nothl Pilgrim,7,0.09747733810056293,0.006823413667039405
150961567,Support,the Pacifist,8,0.09438445888775948,0.007550756711020758
150961567,Support,the Patient,13,0,0
150961567,Support,the Tormented,9,0.03987863786544855,0.003589077407890369
150961567,Support,the Underdog,6,0.41887325067411424,0.025132395040446856
152168157,Support,of the Ant,8,0.27628645642039373,0.0221029165136315
152168157,Support,of the Bull,9,0.043588997937132536,0.003923009814341929
152168157,Support,of the Mule,21,0,0
152168157,Support,of the Octopus,7,0.46343120553798667,0.03244018438765907
152168157,Support,of the Raven,6,0.049994146551954284,0.0029996487931172574
152168157,Support,the Accomplice,7,0.08400742779685008,0.005880519945779506
152168157,Support,the Decisive,25,0.056895890197420494,0.014223972549355124
152168157,Support,the Divine Thief,9,0.0160554152873564,0.001444987375862076
152168157,Support,the Even-Keeled,25,0,0
152168157,Support,the Flayed Twins Acolyte,7,0.026892390755215358,0.0018824673528650751
152168157,Support,the Loquacious,7,0.04505848678804448,0.0031540940751631137
152168157,Support,the Nothl Pilgrim,7,0.3227950233798852,0.02259565163659196
152168157,Support,the Pacifist,8,0.0724485281536489,0.005795882252291912
152168157,Support,the Patient,13,0,0
152168157,Support,the Tormented,9,0.016615552483990506,0.0014953997235591454
152168157,Support,the Underdog,6,0.5372646413724272,0.03223587848234564
157475523,Support,of the Ant,8,0.0753357212987463,0.006026857703899704
157475523,Support,of the Bull,9,0.051426520504484874,0.0046283868454036385
157475523,Support,of the Mule,21,0.045351739954418234,0.009523865390427828
157475523,Support,of the Octopus,7,0.705002518603236,0.04935017630222652
157475523,Support,of the Raven,6,0,0
157475523,Support,the Accomplice,7,0.21402359642143656,0.01498165174950056
157475523,Support,the Decisive,25,0.014836995369699206,0.0037092488424248014
157475523,Support,the Divine Thief,9,0.060750769770773885,0.005467569279369649
157475523,Support,the Even-Keeled,25,0,0
157475523,Support,the Flayed Twins Acolyte,7,0.08999837813668343,0.0062998864695678405
157475523,Support,the Loquacious,7,0,0
157475523,Support,the Nothl Pilgrim,7,0.15949376509095123,0.011164563556366587
157475523,Support,the Pacifist,8,0.06163693535491439,0.004930954828393151
157475523,Support,the Patient,13,0,0
157475523,Support,the Tormented,9,0.016027561645594664,0.0014424805481035197
157475523,Support,the Underdog,6,0.39519077217827825,0.023711446330696696
157989498,Support,of the Ant,8,0.12799357194509045,0.010239485755607236
157989498,Support,of the Bull,9,0.08258691790534513,0.0074328226114810615
157989498,Support,of the Mule,21,0,0
157989498,Support,of the Octopus,7,0.8441394662611462,0.05908976263828023
157989498,Support,of the Raven,6,0,0
157989498,Support,the Accomplice,7,0.27109022201654087,0.018976315541157862
157989498,Support,the Decisive,25,0.017362635501954066,0.004340658875488517
157989498,Support,the Divine Thief,9,0.08476181402962903,0.007628563262666612
157989498,Support,the Even-Keeled,25,0,0
157989498,Support,the Flayed Twins Acolyte,7,0.14372556128374914,0.01006078928986244
157989498,Support,the Loquacious,7,0.22274273853754367,0.015591991697628056
157989498,Support,the Nothl Pilgrim,7,0.22118413750492424,0.015482889625344698
157989498,Support,the Pacifist,8,0.1823040402521579,0.014584323220172633
157989498,Support,the Patient,13,0,0
157989498,Support,the Tormented,9,0.0393541748801266,0.0035418757392113942
157989498,Support,the Underdog,6,0.4252987877239578,0.02551792726343747
164199202,Support,of the Ant,8,0.2880793004586772,0.023046344036694175
164199202,Support,of the Bull,9,0.08323068161660489,0.00749076134549444
164199202,Support,of the Mule,21,0.02835349326383834,0.0059542335854060515
164199202,Support,of the Octopus,7,0.6302534147626988,0.04411773903338892
164199202,Support,of the Raven,6,0.0504964841053818,0.0030297890463229084
164199202,Support,the Accomplice,7,0.2010795112301687,0.01407556578611181
164199202,Support,the Decisive,25,0.04158684512207724,0.01039671128051931
164199202,Support,the Divine Thief,9,0.07898279725175474,0.0071084517526579264
164199202,Support,the Even-Keeled,25,0,0
164199202,Support,the Flayed Twins Acolyte,7,0.10046732978054303,0.007032713084638011
164199202,Support,the Loquacious,7,0.1859252397820864,0.013014766784746048
164199202,Support,the Nothl Pilgrim,7,0.40098992046177645,0.02806929443232435
164199202,Support,the Pacifist,8,0.10229548928653126,0.008183639142922501
164199202,Support,the Patient,13,0.012688466787084107,0.0016495006823209338
164199202,Support,the Tormented,9,0.02216070730728323,0.0019944636576554905
164199202,Support,the Underdog,6,0.4008337805991967,0.0240500268359518
165564598,Core,of the Ant,8,0,0
165564598,Core,of the Bull,9,0,0
165564598,Core,of the Mule,21,0.07675153206387764,0.016117821733414302
165564598,Core,of the Octopus,7,0.7905246970789112,0.05533672879552378
165564598,Core,of the Raven,6,0.029871783904405324,0.0017923070342643194
165564598,Core,the Accomplice,7,0.1339577628239067,0.009377043397673469
165564598,Core,the Decisive,25,0.019152486993703716,0.004788121748425929
165564598,Core,the Divine Thief,9,0.03804155530552717,0.0034237399774974453
165564598,Core,the Even-Keeled,25,0.04397076516540703,0.010992691291351758
165564598,Core,the Flayed Twins Acolyte,7,0.03466715674327589,0.0024267009720293125
165564598,Core,the Loquacious,7,0.04893879009199646,0.0034257153064397522
165564598,Core,the Nothl Pilgrim,7,0.06242255046156585,0.004369578532309609
165564598,Core,the Pacifist,8,0.03008832893193905,0.002407066314555124
165564598,Core,the Patient,13,0,0
165564598,Core,the Tormented,9,0,0
165564598,Core,the Underdog,6,0.36975672000339904,0.022185403200203943
173978074,Mid,of the Ant,8,0,0
173978074,Mid,of the Bull,9,0.02790443804151153,0.0025113994237360377
173978074,Mid,of the Mule,21,0,0
173978074,Mid,of the Octopus,7,0.71553863125902,0.050087704188131396
173978074,Mid,of the Raven,6,0.031592229725347906,0.0018955337835208743
